GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US90017,90017,ZCTA5 90017,9135,311,21576,2015,31.7,2.8,24009,3163,9.1,2.3,14717,5342,2.9,1.3,36776,8452,19.5,2.3,30607,16220,0.7,0.9,55949,27893,33.7,3.0,18864,2675,2.3,1.2,15402,11771,55.2,2.4,19294,1643,15.2,2.2,54000,15460,10.5,2.2,13594,5072,51.1,3.5,27114,3572,25.1,2.6,23515,6076,13.3,1.6,12527,1611,4249,285,19819,1806,55.6,4.6,18122,1463,44.4,4.6,27326,6569,57.5,4.9,20680,2957,25.4,4.3,19645,4744,17.1,3.6,18778,2404,4886,356,21734,2919,47.1,4.8,14805,5041,36.6,4.7,14125,2609,10.5,3.1,21393,12157,52.9,4.8,30642,8067,39.8,4.2,22379,6844,13.1,3.1,41522,7531,21.8,,,,24.3,,,,18.3,,,
8600000US90018,90018,ZCTA5 90018,15300,373,35178,1985,14.5,1.7,43591,7242,44.7,2.0,32264,4869,0.5,0.3,60673,41909,4.9,0.8,20121,4632,0.2,0.2,9766,144056,32.9,2.1,35006,3524,2.3,0.6,29352,9998,43.1,1.9,36686,2114,4.9,0.9,68333,40691,3.1,0.9,32318,7501,38.1,2.5,35837,4358,39.9,2.6,40347,3652,18.9,1.5,22265,3038,9923,339,39266,3529,49.3,3.3,31006,3302,50.7,3.3,45510,3180,49.1,3.4,50240,6122,38.4,3.1,25046,5275,12.5,2.4,38060,7286,5377,414,22666,3564,57.7,4.2,19909,2989,50.3,4.6,17543,3220,7.4,2.2,31250,6158,42.3,4.2,25672,2434,33.4,4.3,19583,5492,8.9,2.4,48438,16475,39.8,,,,41.6,,,,31.1,,,
8600000US90019,90019,ZCTA5 90019,23964,508,41261,1162,32.5,1.9,47512,3504,31.5,1.9,40730,2157,0.1,0.1,13636,19478,17.3,1.2,41869,2539,0.2,0.2,74712,158580,15.3,1.4,33272,3510,3.1,0.7,35884,6628,31.2,1.5,32368,2355,17.8,1.6,78878,6441,3.4,0.8,35809,6474,40.2,2.0,44844,5769,38.8,2.0,42422,2286,17.7,1.3,32952,3330,14031,575,41257,1744,48.6,2.2,35452,3820,51.4,2.2,48999,5204,56.1,3.0,51405,5514,31.0,2.9,32114,5454,12.9,2.2,32083,6736,9933,543,38465,2771,51.6,3.0,36740,5822,41.2,3.2,31424,6206,10.4,1.9,65734,15010,48.4,3.0,39281,2735,34.1,2.9,27674,8236,14.2,2.5,63313,17331,28.7,,,,30.3,,,,23.8,,,
8600000US90020,90020,ZCTA5 90020,16808,419,38575,1405,24.3,2.0,38549,3301,7.4,1.2,36634,6810,0.6,0.5,39464,167766,51.4,2.0,39920,4180,0.2,0.2,39750,50635,14.3,1.9,35632,6564,1.9,0.8,30994,4588,25.1,2.2,34074,4653,14.0,1.6,43567,6411,5.5,1.3,27888,3927,53.4,2.8,39240,2346,30.6,2.3,43549,2100,10.5,1.6,21826,5192,8894,422,39762,2403,47.1,3.9,38416,2472,52.9,3.9,42702,4071,61.5,3.2,44434,4906,22.0,2.6,30634,5363,16.5,3.1,38892,3692,7914,443,35287,3389,47.0,4.3,30179,6530,39.4,4.3,26838,2733,7.6,2.2,43889,8537,53.0,4.3,37444,5133,38.5,4.0,33921,4330,14.5,3.4,51890,13952,20.3,,,,21.7,,,,17.6,,,
8600000US90021,90021,ZCTA5 90021,1492,197,13504,2507,48.2,8.3,25549,12412,27.6,7.2,10299,2822,0.0,2.5,,,4.3,2.7,54107,4655,0.0,2.5,,,16.9,6.6,14293,5133,3.0,3.8,16940,92168,42.6,7.7,16724,7115,25.8,6.3,27120,46488,1.4,1.2,13542,22759,28.9,7.8,26958,20348,54.2,8.9,12820,2345,15.5,6.4,11580,1122,232,94,38300,8499,17.7,13.8,31313,2531,82.3,13.8,39325,17082,98.3,3.4,38400,7909,0.0,14.9,,,1.7,3.4,,,1260,193,11811,1009,19.0,7.7,14551,2106,15.9,7.1,13922,1722,3.1,2.4,86875,85958,81.0,7.7,11021,1086,75.9,8.6,10619,1171,5.2,3.9,172841,259289,25.5,,,,43.1,,,,22.2,,,
8600000US90022,90022,ZCTA5 90022,17071,277,37453,2424,66.5,2.2,37108,2523,0.6,0.3,16500,9301,1.1,0.5,67679,16316,1.1,0.4,32279,9503,0.1,0.1,,,29.3,2.0,38492,5082,1.3,0.4,28700,7982,96.7,0.7,37598,2368,1.9,0.6,42500,17537,3.5,1.0,30761,3739,41.7,2.2,37927,4220,36.0,2.0,44835,3512,18.8,1.1,26664,2698,13954,353,39557,2130,52.4,2.3,33292,2698,47.6,2.3,45329,4609,58.8,3.1,46384,2923,28.5,2.7,28477,3764,12.7,1.9,34964,7771,3117,308,20080,4418,52.1,5.2,16299,3818,40.8,4.5,13673,1610,11.3,4.3,31055,11808,47.9,5.2,26646,7632,39.2,5.8,21115,9378,8.6,3.7,36758,22698,42.3,,,,42.7,,,,29.7,,,
8600000US90023,90023,ZCTA5 90023,10814,231,33875,2837,42.0,3.1,35843,2288,0.7,0.4,39615,32253,0.8,0.5,21667,17029,1.2,0.5,21429,12368,0.0,0.3,,,53.7,3.1,31452,2491,1.6,0.6,57500,14761,95.6,1.0,34442,2717,2.3,0.8,29375,14397,3.7,1.0,29919,5915,45.1,2.6,33230,3709,35.7,2.5,39982,3005,15.5,1.8,21581,2971,9255,286,33205,2962,59.0,2.7,30243,2105,41.0,2.7,39847,3594,60.3,2.9,37769,2548,26.0,2.7,24488,2650,13.7,2.4,35882,8571,1559,198,18829,4182,46.2,6.9,11866,1534,40.7,7.1,11154,1338,5.5,2.6,23000,11222,53.8,6.9,27242,5122,33.9,7.2,22311,4823,19.9,6.6,41310,7199,30.3,,,,29.1,,,,23.0,,,
8600000US90024,90024,ZCTA5 90024,17520,423,61868,7101,72.0,2.0,73232,6502,2.3,1.0,83325,59761,0.1,0.1,17188,2208,19.8,2.0,39138,14169,0.0,0.2,,,2.0,0.9,25707,15588,3.8,1.1,31771,25198,5.1,1.2,51250,12496,69.1,2.3,73225,7271,20.3,1.4,9811,2067,34.9,2.2,73561,12870,24.5,2.1,102664,6113,20.3,1.8,81615,24241,5843,392,127670,10477,29.3,4.0,149655,29769,70.7,4.0,121324,8406,81.6,3.5,148372,17738,10.2,2.9,49664,23164,8.2,2.6,74716,63468,11677,493,39521,5039,56.9,2.9,35404,7160,38.4,3.2,37135,8204,18.4,2.1,30730,9462,43.1,2.9,42641,6876,26.7,2.7,50307,8390,16.4,2.3,31406,14450,25.0,,,,30.6,,,,22.0,,,
8600000US90025,90025,ZCTA5 90025,20954,567,72625,4470,66.3,2.3,72880,6854,3.2,1.0,81212,17141,0.7,0.4,62188,52574,20.9,1.8,86927,11490,0.2,0.2,177784,61042,5.7,1.4,37768,13477,3.0,0.8,60764,19251,12.5,1.5,49107,13799,60.2,2.0,74545,7527,7.2,1.3,26862,10758,52.8,2.1,86593,5601,25.7,1.7,69103,11822,14.3,1.4,50158,7167,8139,505,91831,6904,37.6,3.4,106351,13078,62.4,3.4,86346,6067,70.9,3.6,109878,6593,15.7,2.6,54238,11872,13.4,2.8,46543,17028,12815,663,61728,3861,50.9,2.9,57357,5492,38.9,3.0,52030,3462,12.0,1.9,89609,8499,49.1,2.9,65620,6103,35.0,3.1,62727,11486,14.1,2.4,82216,21410,20.0,,,,20.3,,,,19.1,,,
8600000US90026,90026,ZCTA5 90026,25295,435,44901,2386,64.3,2.0,47448,2915,4.2,0.8,21018,8864,0.5,0.3,21607,50008,17.1,1.2,53662,5862,0.2,0.2,6875,81557,11.1,1.2,35217,4552,2.5,0.8,51250,19526,45.7,1.8,35816,2303,31.8,1.5,64872,3733,3.6,0.8,22656,11754,50.2,1.8,51795,3747,33.0,1.8,45536,3392,13.2,1.2,32092,3324,13782,533,44864,2981,48.1,2.7,39263,3924,51.9,2.7,52246,6023,57.7,3.4,51337,3706,30.6,2.9,29770,4627,11.6,2.0,45536,9003,11513,555,42515,2982,43.1,2.9,38921,3354,32.3,2.6,32309,5247,10.8,1.8,70625,15964,56.9,2.9,46276,4380,39.7,2.8,36977,7796,17.2,2.8,71148,7793,41.4,,,,47.3,,,,33.0,,,
8600000US90027,90027,ZCTA5 90027,21691,369,47210,3269,70.0,2.0,46958,3180,3.4,0.8,52035,20722,0.2,0.2,73125,139581,14.5,1.7,54949,14027,0.0,0.2,,,8.2,1.3,29217,6527,3.7,0.9,54455,6891,16.6,1.4,38690,8606,62.7,2.3,47342,3589,3.7,1.0,34489,11680,45.6,2.2,58256,4341,31.5,1.8,50496,6250,19.2,1.5,20124,2728,8950,451,60750,5404,37.3,3.3,63794,14866,62.7,3.3,60063,5556,69.3,3.3,70250,8792,20.4,2.9,24887,8400,10.4,2.1,62989,14071,12741,598,41815,3248,49.2,2.8,36895,4862,40.1,2.8,27731,6338,9.0,1.6,69625,20096,50.8,2.8,46346,6581,38.1,2.5,35429,7291,12.7,1.8,95061,11147,23.1,,,,26.6,,,,20.0,,,
8600000US90028,90028,ZCTA5 90028,14959,374,30393,2430,63.2,2.7,32301,3047,7.4,1.6,21881,4558,0.6,0.4,29957,11262,9.2,1.7,31280,14993,0.0,0.2,,,15.3,1.8,28398,7382,4.3,1.2,21447,12189,24.4,2.0,32201,3495,56.7,2.6,31563,3700,12.3,2.1,15019,4201,49.9,2.9,42007,2816,23.5,2.5,31791,7103,14.3,1.5,13524,2221,4125,405,32958,5990,37.3,5.4,30282,7287,62.7,5.4,39938,11116,59.3,5.3,39060,6890,25.0,4.2,26784,5396,15.7,4.5,41150,16893,10834,464,27728,2854,41.6,4.1,23029,3778,34.0,3.8,19963,4013,7.6,1.6,45721,18130,58.4,4.1,30833,3790,44.2,4.3,27123,2730,14.2,2.2,53790,7383,28.4,,,,34.2,,,,25.5,,,
8600000US90029,90029,ZCTA5 90029,13961,312,35502,2206,46.3,2.0,36711,4067,4.6,1.3,25321,8687,0.1,0.1,44375,13862,16.2,1.7,39524,6815,0.0,0.3,,,29.7,2.0,32251,3411,3.1,0.9,54643,10809,49.1,2.4,32188,1559,28.7,1.8,39880,3219,5.4,1.3,29493,6056,43.8,2.7,42891,3155,35.3,2.4,35134,3177,15.5,1.8,19046,1816,7986,394,37875,2403,49.6,3.1,31404,2086,50.4,3.1,47134,5645,60.4,3.8,41705,3852,27.2,3.2,30755,3545,12.5,3.0,37972,9677,5975,373,27877,3067,43.5,4.0,22323,4380,34.2,4.1,16189,4964,9.3,2.2,44476,6631,56.5,4.0,34295,7999,39.4,3.9,25172,3928,17.1,3.2,58231,9205,36.9,,,,38.6,,,,32.8,,,
8600000US90031,90031,ZCTA5 90031,11136,230,33019,2153,38.4,2.8,39043,4850,1.7,0.8,26277,4982,1.0,0.5,18906,23848,26.5,2.1,30013,5493,0.1,0.1,,,29.8,2.7,29571,3613,2.6,0.9,39643,12634,63.4,2.5,32251,2319,7.9,1.5,60433,13699,4.6,1.2,33480,5355,36.8,2.6,35870,4404,39.1,2.7,34734,6223,19.6,1.9,24358,5313,8427,327,32296,2479,46.9,3.2,26552,3644,53.1,3.2,36687,4309,61.4,3.4,36875,4904,24.5,2.7,25658,5037,14.1,2.5,26176,1762,2709,284,27424,3135,49.7,5.7,25615,6766,36.7,6.2,16313,5093,13.0,4.3,42019,43331,50.3,5.7,30795,7211,35.5,6.1,20741,8217,14.8,4.1,79716,19991,35.3,,,,35.1,,,,29.4,,,
8600000US90032,90032,ZCTA5 90032,12921,264,46695,2166,60.0,2.0,45940,3031,2.4,0.8,49211,21446,0.9,0.5,20464,16167,11.8,1.3,47875,9871,0.2,0.2,,,22.8,2.0,47454,3779,1.9,0.7,60417,22314,77.7,1.6,45270,1935,7.6,1.1,59494,10358,3.0,0.8,29932,10729,36.6,2.0,47736,5056,39.7,2.1,56117,4953,20.7,1.5,33018,3406,10013,289,47819,2794,49.2,2.6,43050,3808,50.8,2.6,53425,4193,61.2,3.0,56477,4149,27.5,2.9,36974,2806,11.4,1.9,44150,11050,2908,244,31488,5379,47.6,5.1,25609,3320,39.7,4.9,20793,6754,7.9,2.6,52404,43069,52.4,5.1,47923,11021,36.4,5.3,33750,14670,16.0,5.1,77027,17853,41.3,,,,42.8,,,,33.4,,,
8600000US90033,90033,ZCTA5 90033,12753,227,28773,2064,52.9,2.7,29500,2483,1.5,0.8,20565,8160,1.0,0.6,17222,78023,6.6,1.0,20938,6916,0.1,0.1,58393,47346,35.4,2.7,29640,4214,2.6,0.7,38875,14173,89.7,1.5,29602,2244,2.0,0.6,37212,16452,5.2,1.3,26985,7681,39.5,2.5,32094,2814,37.0,2.0,34227,4004,18.3,1.4,19401,1987,9470,313,32068,2136,58.4,2.8,27096,2212,41.6,2.8,40641,3677,49.4,3.2,38966,3418,36.3,3.1,22205,3423,14.3,2.2,36139,5869,3283,299,15321,2204,49.3,4.7,12660,1601,41.7,4.8,11975,592,7.5,2.9,27659,10068,50.7,4.7,18976,3575,37.4,4.5,15503,2842,13.3,4.0,37679,19765,48.6,,,,51.2,,,,32.5,,,
8600000US90034,90034,ZCTA5 90034,25877,426,56930,2830,58.5,1.8,58548,5721,10.5,1.2,51571,5836,0.3,0.3,81875,26017,19.4,1.3,60654,6336,0.3,0.3,86288,7632,6.4,1.0,45810,13259,4.7,1.1,34683,6473,20.6,1.5,39840,6215,45.9,1.9,66851,4085,6.8,1.1,36399,6016,54.6,1.9,63889,4087,27.9,1.7,58335,3716,10.8,0.9,39243,7436,11827,562,68215,4533,47.9,2.6,65331,9057,52.1,2.6,70237,7989,72.9,2.8,81423,7172,20.1,2.7,39592,6613,7.0,1.6,46148,9093,14050,653,50263,2636,49.9,3.2,50727,3010,35.7,2.9,45271,5177,14.1,2.3,74838,10310,50.1,3.2,49725,4689,34.0,3.5,45087,5384,16.1,2.6,65490,12621,27.1,,,,28.0,,,,25.2,,,
8600000US90035,90035,ZCTA5 90035,13271,335,73161,4704,73.0,2.9,76269,4823,10.4,1.5,46579,15913,0.3,0.3,16797,313332,8.0,2.1,73926,14250,0.1,0.1,,,4.8,1.6,81389,9745,3.4,1.0,60625,43910,9.0,2.1,79414,8026,69.2,3.0,76796,4834,3.5,1.3,73816,24831,41.8,2.4,91673,6167,33.4,2.4,72872,6814,21.4,2.1,31591,10948,6166,356,92038,10956,44.3,4.1,109643,8520,55.7,4.1,85483,7330,79.7,3.8,110873,9212,14.6,3.2,45046,20071,5.7,2.2,54830,13326,7105,416,54612,6082,59.5,3.8,45780,5902,45.8,4.4,34705,5670,13.7,3.2,79583,9483,40.5,3.8,69010,12984,24.9,3.7,60135,18279,15.6,3.1,74967,25999,29.0,,,,28.7,,,,28.0,,,
8600000US90036,90036,ZCTA5 90036,18334,431,72264,2884,66.7,2.6,72005,4223,6.5,1.3,83362,36679,0.2,0.3,105893,71031,16.6,1.9,75000,12153,0.1,0.2,,,5.4,1.4,67563,28901,4.3,1.3,56442,26580,9.1,1.7,49941,10306,63.1,2.7,73989,5277,6.0,1.1,26364,21611,57.1,2.3,75055,5544,26.2,2.2,83404,7478,10.7,1.3,44911,8307,6535,507,92846,7265,41.9,3.8,92072,7437,58.1,3.8,94722,11639,76.1,4.5,101708,7980,15.3,3.8,52295,12783,8.7,2.5,58790,29140,11799,589,63127,3463,51.7,3.6,55703,6027,38.3,3.5,49257,4125,13.4,2.4,90991,7488,48.3,3.6,68365,6982,35.4,3.4,59492,6320,12.8,2.4,108750,20132,21.9,,,,21.8,,,,21.5,,,
8600000US90037,90037,ZCTA5 90037,16366,403,27072,1201,13.8,1.5,36107,2728,32.2,1.9,21647,2132,0.4,0.3,20350,12328,1.3,0.5,12329,5004,0.0,0.2,,,50.4,2.1,27685,1788,1.9,0.6,34917,18764,64.2,2.0,29523,1884,0.8,0.4,16250,27056,5.2,1.1,24321,4664,42.3,1.9,26382,1886,37.1,2.1,32422,2892,15.4,1.5,20673,2562,12044,436,27827,1447,62.0,2.8,23147,3229,38.0,2.8,38899,2492,47.8,2.3,37814,2896,39.1,2.7,17798,1856,13.1,2.0,29486,7097,4322,338,16652,2349,52.7,4.2,15635,2936,45.0,4.5,13084,1978,7.7,2.7,26473,23978,47.3,4.2,17815,3243,36.0,4.5,13589,3565,11.2,3.2,27356,6060,32.0,,,,30.9,,,,24.7,,,
8600000US90038,90038,ZCTA5 90038,12252,305,35700,2358,50.4,3.4,39355,4641,7.6,2.0,26637,11685,0.1,0.1,,,8.1,1.6,43000,13565,0.0,0.3,,,28.6,2.7,30913,3590,5.2,1.4,42031,19458,45.1,2.8,31387,2309,36.7,2.9,43769,4915,9.1,1.8,28347,6454,49.5,2.4,44499,2443,29.8,2.1,30953,5736,11.6,1.3,21862,3182,5666,360,38879,3254,51.0,3.4,36235,4682,49.0,3.4,45357,9691,55.4,4.4,48738,5039,31.8,4.1,31000,3966,12.8,3.3,26094,7966,6586,404,31302,2638,42.7,4.7,23523,3631,34.2,3.9,20648,2845,8.5,2.0,81348,18606,57.3,4.7,34326,3745,38.6,4.9,30189,7862,18.7,3.9,45862,10867,35.2,,,,40.6,,,,29.2,,,
8600000US90039,90039,ZCTA5 90039,11804,316,64073,4583,68.6,2.9,64804,4743,2.7,1.1,78281,119279,0.5,0.4,126573,10329,13.8,1.5,76682,9730,0.2,0.2,22212,50275,11.9,1.8,44826,17234,2.3,0.8,38750,31614,34.7,2.5,44094,4873,46.7,2.6,77021,6314,2.0,1.0,30642,11177,46.1,3.1,75517,5461,34.5,2.8,65786,8576,17.4,1.8,30000,6598,5990,371,70266,4588,42.1,4.4,65564,7106,57.9,4.4,73272,9540,73.6,4.1,78950,7791,20.1,3.5,44688,17385,6.3,2.5,61146,16559,5814,435,53243,7494,43.1,4.3,40061,10805,32.8,4.1,29555,4674,10.2,2.6,84871,18936,56.9,4.3,74515,7504,36.3,3.8,60057,15041,20.6,4.0,87846,19421,27.2,,,,29.5,,,,23.2,,,
8600000US90040,90040,ZCTA5 90040,3308,200,49860,6223,67.4,5.1,43193,4982,0.7,0.8,93000,59513,0.4,0.5,30000,56765,1.7,1.7,103484,591,0.0,1.1,,,26.4,4.7,58125,11422,3.3,1.7,80455,15971,93.3,2.7,49512,6219,4.0,1.9,25893,9275,2.8,1.7,41932,38361,37.2,4.4,60903,6650,36.8,3.9,52833,9654,23.3,3.4,26023,5751,2595,168,55023,6700,52.8,5.9,54403,12733,47.2,5.9,55611,7321,69.9,5.5,63070,4783,18.2,4.4,29256,12816,11.9,4.1,46250,15140,713,152,18767,6884,66.5,12.0,17925,5347,57.4,13.5,16165,3304,9.1,7.3,49583,40644,33.5,12.0,27344,34940,27.5,12.4,18333,17673,6.0,6.2,56920,45333,36.9,,,,33.1,,,,30.2,,,
8600000US90041,90041,ZCTA5 90041,9497,244,64820,6010,65.1,3.0,60711,8734,1.2,0.6,44907,35873,1.4,1.0,117000,239080,21.8,2.4,73257,8755,0.2,0.3,,,7.5,2.1,68530,4235,2.7,0.9,60375,40004,36.6,2.7,54056,8909,38.4,2.9,71058,5543,3.0,1.3,31964,32585,30.1,2.5,76741,6432,44.4,2.6,72995,7238,22.6,2.3,32381,4574,6168,318,73464,5401,41.9,4.2,82857,14699,58.1,4.2,69263,6373,67.7,4.7,80229,6660,22.2,3.8,59906,9436,10.1,2.9,41648,26313,3329,282,36102,5213,51.1,5.2,41012,9276,37.5,5.5,26974,11096,13.6,4.2,77500,9862,48.9,5.2,33528,4133,36.3,5.4,31670,2227,12.6,4.4,71591,32369,30.3,,,,30.9,,,,26.6,,,
8600000US90042,90042,ZCTA5 90042,19798,393,51437,2427,60.1,2.1,53958,2996,4.2,1.0,42831,15220,0.9,0.5,35430,22433,13.4,1.4,56976,3808,0.0,0.1,,,18.1,1.4,40757,6620,3.2,0.8,59796,19544,56.9,1.9,44217,3665,24.2,1.9,66164,5192,2.2,0.5,32250,14888,42.8,2.3,58341,6107,37.2,1.9,52999,3116,17.8,1.5,36937,5036,13297,443,52124,2662,48.6,2.2,45625,6964,51.4,2.2,56505,2555,63.8,2.8,59995,2741,26.2,2.6,37280,4028,9.9,1.8,40466,4936,6501,449,40551,4860,47.8,4.5,40738,5692,39.4,4.5,33513,6992,8.4,2.3,78052,12349,52.2,4.5,40292,8300,36.5,4.0,31059,2102,15.7,3.1,86250,19347,34.2,,,,35.2,,,,28.1,,,
8600000US90043,90043,ZCTA5 90043,16318,362,42043,1866,9.6,1.3,52523,12838,75.8,1.9,41677,2512,0.2,0.2,53750,30493,2.0,0.8,73292,44612,0.0,0.2,,,9.7,1.6,36463,8125,2.7,0.9,38967,19422,18.2,1.5,41427,3978,1.9,0.6,106111,26244,1.4,0.6,32788,28866,27.2,2.0,41250,3503,45.8,2.8,51838,4188,25.6,2.1,33036,5422,9957,409,56630,3180,42.4,3.3,44120,6438,57.6,3.3,61721,4062,51.0,3.2,72633,4160,37.0,3.2,36364,7431,12.0,2.6,49375,24874,6361,460,25395,2345,59.2,4.6,24539,3944,55.1,5.1,23014,4857,4.2,1.7,80000,54881,40.8,4.6,26187,3165,35.6,4.1,26585,4330,5.1,2.3,25565,9495,33.6,,,,35.9,,,,28.7,,,
8600000US90044,90044,ZCTA5 90044,25526,510,29481,1699,20.0,1.7,37872,4456,52.5,1.9,25205,2034,0.2,0.2,34048,36405,0.7,0.4,78211,75762,0.2,0.2,18833,17824,24.6,1.9,29241,2536,1.7,0.5,33667,11743,44.2,1.8,33041,2301,1.3,0.5,40336,19497,3.8,0.8,18838,7573,39.6,1.9,29517,2224,39.2,1.9,34863,3545,17.4,1.4,21659,3636,17847,554,34998,2059,58.3,2.2,27827,2286,41.7,2.2,47535,4215,43.6,2.5,47481,3909,44.8,2.2,22620,3500,11.6,1.6,34565,7809,7679,475,17843,1419,53.4,4.1,16338,2496,48.3,3.9,13402,2597,5.1,1.7,33625,22816,46.6,4.1,19214,2729,38.3,3.9,16787,1363,8.3,2.1,38693,13631,39.7,,,,39.8,,,,34.7,,,
8600000US90045,90045,ZCTA5 90045,15312,357,79913,4523,62.7,2.3,96135,6428,18.8,1.8,49415,6222,0.6,0.5,12331,97143,11.8,1.7,86627,9565,0.2,0.2,51528,101720,3.2,0.9,79177,7089,2.7,0.8,49922,18256,10.8,1.2,83295,20729,55.5,2.2,95256,7181,6.1,1.7,25323,24488,35.8,2.4,86675,4181,40.3,1.9,98385,10449,17.8,1.5,50964,5162,9120,387,106830,5554,44.5,3.1,111426,5774,55.5,3.1,101522,9371,78.7,3.0,118776,6148,15.0,2.6,53299,13958,6.3,1.9,58404,8726,6192,425,50587,4765,51.1,4.6,42552,9630,40.6,4.2,45699,8035,10.5,3.9,38361,38528,48.9,4.6,62917,11613,36.5,4.6,51358,6506,12.5,3.3,88819,8242,24.7,,,,26.9,,,,21.0,,,
8600000US90046,90046,ZCTA5 90046,28793,616,52593,2408,83.7,1.7,51723,2678,3.4,1.0,56220,38623,0.3,0.2,53208,33947,4.9,0.9,77635,21361,0.1,0.1,,,4.0,1.0,46924,9594,3.6,0.8,50603,13828,9.9,1.3,50880,6689,78.8,1.8,51513,2990,5.2,1.1,34304,7665,49.2,1.8,64499,3610,28.4,1.6,54445,4044,17.2,1.3,19015,1401,7156,467,69256,10673,32.4,4.0,100387,19509,67.6,4.0,62426,6645,70.3,4.6,85133,10576,20.3,3.8,48095,5773,9.4,2.9,68125,57356,21637,772,46868,2413,46.0,2.2,34288,4305,37.7,2.2,30482,2957,8.3,1.5,60278,14761,54.0,2.2,56255,4450,36.6,2.4,46418,3689,17.4,2.0,106509,14788,20.8,,,,25.7,,,,18.8,,,
8600000US90047,90047,ZCTA5 90047,16459,406,43034,2615,10.3,1.5,44366,5852,77.6,1.7,41618,3666,0.3,0.3,82917,41956,0.4,0.3,102750,102187,0.1,0.1,,,9.9,1.5,48672,8090,1.3,0.5,33750,12646,19.8,1.6,44603,5301,0.8,0.4,66964,16052,1.2,0.7,25996,4500,29.0,2.0,44223,3118,43.5,2.2,51512,4294,26.4,1.8,33857,3449,11075,527,51956,3694,46.1,3.0,47521,3626,53.9,3.0,56169,5292,44.7,3.1,71001,3144,41.6,2.8,39919,5798,13.8,2.3,47443,15209,5384,457,26309,2831,61.8,3.9,24736,5938,57.2,4.4,24402,6574,4.7,1.7,28594,16522,38.2,3.9,27878,5519,34.2,3.9,26206,4569,4.0,2.0,110282,39424,37.2,,,,37.4,,,,33.7,,,
